JUGADOR;NACIONALIDAD;FECHA;F_JUEGO;LOCAL;VISITANTE;MARCADOR;POSICION;GOLES;ASISTENCIAS;T.A.;S.T.A;T.R.;M_INICIAL;M_FINAL;"TIEMPO 
JUGADO";COMPETENCIA
Luis Suarez;Uruguay;35;8/05/2021;Barcelona  (3);Atlético Madrid  (1);0:00;Delantero;0;0;0;0;0;0;0;90;LA LIGA
Luis Suarez;Uruguay;36;12/05/2021;Atlético Madrid  (1);Real Sociedad  (5);2:01;Delantero;0;1;0;0;0;0;81;81;LA LIGA
Luis Suarez;Uruguay;37;16/05/2021;Atlético Madrid  (1);CA Osasuna  (11);2:01;Delantero;1;0;1;0;0;0;90;90;LA LIGA
Luis Suarez;Uruguay;38;22/05/2021;Real Valladolid  (19);Atlético Madrid  (1);1:02;Delantero;1;0;0;0;0;0;0;90;LA LIGA
Luis Suarez;Uruguay;1;15/08/2021;Celta de Vigo  (16);Atlético Madrid  (4);1:02;Delantero;0;0;0;0;0;65;0;25;LA LIGA
Luis Suarez;Uruguay;2;22/08/2021;Atlético Madrid  (4);Elche  (15);1:00;Delantero;0;0;1;0;0;62;0;28;LA LIGA
Luis Suarez;Uruguay;3;29/08/2021;Atlético Madrid  (2);Villarreal  (11);2:02;Delantero;1;0;1;0;0;0;70;70;LA LIGA
Luis Suarez;Uruguay;4;12/09/2021;Espanyol  (13);Atlético Madrid  (5);1:02;Delantero;0;0;0;0;0;0;71;71;LA LIGA
Luis Suarez;Uruguay;5;18/09/2021;Atlético Madrid  (3);Athletic  (5);0:00;Delantero;0;0;0;0;0;55;0;35;LA LIGA
Luis Suarez;Uruguay;6;21/09/2021;Getafe  (19);Atlético Madrid  (2);1:02;Delantero;2;0;1;0;0;0;0;90;LA LIGA
Luis Suarez;Uruguay;7;25/09/2021;Alavés  (20);Atlético Madrid  (2);1:00;Delantero;0;0;0;0;0;0;0;90;LA LIGA
Luis Suarez;Uruguay;8;2/10/2021;Atlético Madrid  (4);Barcelona  (6);2:00;Delantero;1;1;0;0;0;0;72;72;LA LIGA
Luis Suarez;Uruguay;10;24/10/2021;Atlético Madrid  (4);Real Sociedad  (1);2:02;Delantero;2;0;0;0;0;0;0;90;LA LIGA
Luis Suarez;Uruguay;11;28/10/2021;Levante  (19);Atlético Madrid  (4);2:02;Delantero;0;0;0;0;0;0;59;59;LA LIGA
Luis Suarez;Uruguay;12;31/10/2021;Atlético Madrid  (5);Real Betis  (4);3:00;Delantero;0;0;0;0;0;0;71;71;LA LIGA
Luis Suarez;Uruguay;13;7/11/2021;Valencia  (10);Atlético Madrid  (4);3:03;Delantero;1;1;0;0;0;0;87;87;LA LIGA
Luis Suarez;Uruguay;Group A;19/06/2021;Argentina  (4);Uruguay  (6);1:00;Delantero;0;0;0;0;0;0;0;90;COPA AMERICA
Luis Suarez;Uruguay;Group A;21/06/2021;Uruguay  (7);Chile  (3);1:01;Delantero;0;0;0;0;0;0;0;90;COPA AMERICA
Luis Suarez;Uruguay;Group A;24/06/2021;Bolivia  (10);Uruguay  (9);0:02;Delantero;0;0;0;0;0;0;88;88;COPA AMERICA
Luis Suarez;Uruguay;Group A;29/06/2021;Uruguay;Paraguay;1:00;Delantero;0;0;0;0;0;68;0;22;COPA AMERICA
Luis Suarez;Uruguay;Quarter-Finals;4/07/2021;Uruguay;Colombia;2:04;Delantero;0;0;0;0;0;0;0;90;COPA AMERICA
Robert Lewandowski;Poland;Group E;14/06/2021;Poland;Slovakia;1:02;Delantero;0;0;0;0;0;0;0;90;EURO 2020
Robert Lewandowski;Poland;Group E;19/06/2021;Spain;Poland;1:01;Delantero;1;0;1;0;0;0;0;90;EURO 2020
Robert Lewandowski;Poland;Group E;23/06/2021;Sweden;Poland;3:02;Delantero;2;0;0;0;0;0;0;90;EURO 2020
Robert Lewandowski;Poland;14;3/01/2021;FC Bayern   (1);FSV Mainz  (17);5:02;Delantero;2;1;0;0;0;0;0;80;BUNDESLIGA
Robert Lewandowski;Poland;15;8/01/2021;Bor M'gladbach  (7);FC Bayern   (1);3:02;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;16;17/01/2021;FC Bayern   (1);SC Freiburg  (8);2:01;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;17;20/01/2021;FC Augsburg  (11);FC Bayern   (1);0:01;Delantero;1;0;0;0;0;0;67;67;BUNDESLIGA
Robert Lewandowski;Poland;18;24/01/2021;FC Schalke 04  (18);FC Bayern   (1);0:04;Delantero;1;0;0;0;0;0;80;80;BUNDESLIGA
Robert Lewandowski;Poland;19;30/01/2021;FC Bayern   (1);TSG Hoffenheim  (11);4:01;Delantero;1;1;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;20;5/02/2021;Hertha BSC  (15);FC Bayern   (1);0:01;Delantero;0;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;21;15/02/2021;FC Bayern   (1);Arminia  (16);3:03;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;22;20/02/2021;E Frankfurt  (3);FC Bayern   (1);2:01;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;23;27/02/2021;FC Bayern   (1);FC Köln  (14);5:01;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;24;6/03/2021;FC Bayern   (1);Bor Dortmund  (5);4:02;Delantero;3;0;1;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;25;13/03/2021;Werder Bremen  (12);FC Bayern   (1);1:03;Delantero;1;0;0;0;0;0;79;79;BUNDESLIGA
Robert Lewandowski;Poland;26;20/03/2021;FC Bayern   (1);VfB Stuttgart  (8);4:00;Delantero;3;0;0;0;0;0;70;70;BUNDESLIGA
Robert Lewandowski;Poland;31;24/04/2021;FSV Mainz 05  (13);FC Bayern   (1);2:01;Delantero;1;0;1;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;32;8/05/2021;FC Bayern   (1);Bor M'gladbach  (7);6:00;Delantero;3;1;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;33;15/05/2021;SC Freiburg  (9);FC Bayern   (1);2:02;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;34;22/05/2021;FC Bayern   (1);FC Augsburg  (12);5:02;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;1;13/08/2021;Bor M'gladbach  (10);FC Bayern   (7);1:01;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;2;22/08/2021;FC Bayern   (7);FC Köln  (4);3:02;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;3;28/08/2021;FC Bayern   (4);Hertha BSC  (18);5:00;Delantero;3;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;4;11/09/2021;Leipzig;FC Bayern   (3);1:04;Delantero;1;0;0;0;0;0;59;59;BUNDESLIGA
Robert Lewandowski;Poland;5;18/09/2021;FC Bayern   (2);VfL Bochum  (13);7:00;Delantero;1;0;0;0;0;0;68;68;BUNDESLIGA
Robert Lewandowski;Poland;6;24/09/2021;Greuther Fürth  (18);FC Bayern   (1);1:03;Delantero;0;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;7;3/10/2021;FC Bayern   (1);E Frankfurt  (14);1:02;Delantero;0;1;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;8;17/10/2021;Bay Leverkusen  (2);FC Bayern   (1);1:05;Delantero;2;0;0;0;0;0;64;64;BUNDESLIGA
Robert Lewandowski;Poland;9;23/10/2021;FC Bayern   (1);TSG Hoffenheim  (9);4:00;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;10;30/10/2021;Union Berlin  (5);FC Bayern   (1);2:05;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;11;6/11/2021;FC Bayern   (1);SC Freiburg  (3);2:01;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Robert Lewandowski;Poland;last 16 1st leg;23/02/2021;Lazio;FC Bayern;1:04;Delantero;1;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Robert Lewandowski;Poland;last 16 2nd leg;17/03/2021;FC Bayern;Lazio;2:01;Delantero;1;0;0;0;0;0;71;71;UEFA CHAMPIONS LEAGUE
Robert Lewandowski;Poland;Group E;14/09/2021;Barcelona;FC Bayern;0:03;Delantero;2;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Robert Lewandowski;Poland;Group E;29/09/2021;FC Bayern;Din Kyiv;5:00;Delantero;2;0;0;0;0;0;79;79;UEFA CHAMPIONS LEAGUE
Robert Lewandowski;Poland;Group E;20/10/2021;Benfica;FC Bayern;0:04;Delantero;1;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Robert Lewandowski;Poland;Group E;2/11/2021;FC Bayern;Benfica;5:02;Delantero;3;1;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Robert Lewandowski;Poland;Group I;25/03/2021;Hungary  (20);Poland  (19);3:03;Delantero;1;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Robert Lewandowski;Poland;Group I;28/03/2021;Poland  (19);Andorra  (45);3:00;Delantero;2;0;0;0;0;0;63;63;ELIMINATORIAS MUNDIALISTAS
Robert Lewandowski;Poland;Group I;2/09/2021;Poland  (25);Albania  (21);4:01;Delantero;1;1;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Robert Lewandowski;Poland;Group I;5/09/2021;San Marino;Poland;1:07;Delantero;2;1;0;0;0;0;46;45;ELIMINATORIAS MUNDIALISTAS
Robert Lewandowski;Poland;Group I;8/09/2021;Poland;England;1:01;Delantero;0;1;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Robert Lewandowski;Poland;Group I;9/10/2021;Poland;San Marino;5:00;Delantero;0;0;0;0;0;0;66;66;ELIMINATORIAS MUNDIALISTAS
Robert Lewandowski;Poland;Group I;12/10/2021;Albania;Poland;0:01;Delantero;0;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Robert Lewandowski;Poland;Second Round;13/01/2021;Holstein Kiel;FC Bayern;8:07;Delantero;0;0;0;0;0;74;0;46;DFB POKAL
Robert Lewandowski;Poland;51;8/06/2021;Poland;Iceland;2:02;Delantero;0;0;0;0;0;0;81;81;AMISTOSO
Robert Lewandowski;Poland;Semi-Finals;8/02/2021;El Ahly;FC Bayern;0:02;Delantero;2;0;0;0;0;0;0;90; MUNDIAL DE CLUBES
Robert Lewandowski;Poland;Final;11/02/2021;FC Bayern;Tigres UANL;1:00;Delantero;0;1;0;0;0;0;73;73; MUNDIAL DE CLUBES
Robert Lewandowski;Poland;Second Round;27/10/2021;Bor M'gladbach;FC Bayern;5:00;Delantero;0;0;0;0;0;0;0;90;DFB POKAL
Robert Lewandowski;Poland;Final;17/08/2021;Bor Dortmund;FC Bayern;1:03;Delantero;2;0;0;0;0;0;88;88;DFL SUPERCUP
Simon Kjaer;Denmark;Group B;12/06/2021;Denmark;Finland;0:01;Defensa;0;0;0;0;0;0;63;63;EURO 2020
Simon Kjaer;Denmark;Group B;17/06/2021;Denmark;Belgium;1:02;Defensa;0;0;0;0;0;0;0;90;EURO 2020
Simon Kjaer;Denmark;Group B;21/06/2021;Russia;Denmark;1:04;Defensa;0;0;0;0;0;0;0;90;EURO 2020
Simon Kjaer;Denmark;Round of 16;26/06/2021;Wales;Denmark;0:04;Defensa;0;0;0;0;0;0;77;77;EURO 2020
Simon Kjaer;Denmark;Quarter-Finals;3/07/2021;Czech Republic ;Denmark;1:02;Defensa;0;0;0;0;0;0;0;90;EURO 2020
Simon Kjaer;Denmark;Semi-Finals;7/07/2021;England;Denmark;2:01;Defensa;0;0;0;0;0;0;0;120;EURO 2020
Simon Kjaer;Denmark;Group F;25/03/2021;Israel  (50);Denmark  (10);0:02;Defensa;0;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Simon Kjaer;Denmark;Group F;28/03/2021;Denmark  (10);Moldova  (29);8:00;Defensa;0;0;0;0;0;77;0;13;ELIMINATORIAS MUNDIALISTAS
Simon Kjaer;Denmark;Group F;31/03/2021;Austria  (14);Denmark  (1);0:04;Defensa;0;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Simon Kjaer;Denmark;Group F;1/09/2021;Denmark  (1);Scotland  (22);2:00;Defensa;0;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Simon Kjaer;Denmark;Group F;7/09/2021;Denmark;Israel;5:00;Defensa;1;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Simon Kjaer;Denmark;Group F;9/10/2021;Moldova;Denmark;0:04;Defensa;1;0;0;0;0;0;46;45;ELIMINATORIAS MUNDIALISTAS
Simon Kjaer;Denmark;Group F;12/10/2021;Denmark;Austria;1:00;Defensa;0;0;0;0;0;0;0;90;ELIMINATORIAS MUNDIALISTAS
Simon Kjaer;Denmark;last 16 1st leg;11/03/2021;Man Utd  (39);AC Milan  (11);1:01;Defensa;1;0;0;0;0;0;0;90;EUROPA LEAGUE
Simon Kjaer;Denmark;last 16 2nd leg;18/03/2021;AC Milan  (10);Man Utd  (36);0:01;Defensa;0;0;1;0;0;0;0;90;EUROPA LEAGUE
Simon Kjaer;Denmark;3;2/06/2021;Germany;Denmark;1:01;Defensa;0;0;0;0;0;0;80;80;AMISTOSO
Simon Kjaer;Denmark;22;6/06/2021;Denmark;Bosnia;2:00;Defensa;0;0;0;0;0;0;46;45;AMISTOSO
Simon Kjaer;Denmark;15;3/01/2021;Benevento  (10);AC Milan  (1);0:02;Defensa;0;0;0;0;0;0;81;81;SERIE A
Simon Kjaer;Denmark;16;6/01/2021;AC Milan  (1);Juventus  (3);1:03;Defensa;0;0;0;0;0;0;81;81;SERIE A
Simon Kjaer;Denmark;17;9/01/2021;AC Milan  (1);Torino  (17);2:00;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;18;18/01/2021;Cagliari Calcio  (16);AC Milan  (1);0:02;Defensa;0;0;0;0;0;0;46;45;SERIE A
Simon Kjaer;Denmark;19;23/01/2021;AC Milan  (1);Atalanta BC  (6);0:03;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;22;13/02/2021;Spezia Calcio  (16);AC Milan  (1);2:00;Defensa;0;0;0;0;0;0;65;65;SERIE A
Simon Kjaer;Denmark;23;21/02/2021;AC Milan  (2);Inter  (1);0:03;Defensa;0;0;1;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;24;28/02/2021;AS Roma  (4);AC Milan  (2);1:02;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;25;3/03/2021;AC Milan  (2);Udinese Calcio  (11);1:01;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;28;21/03/2021;Fiorentina  (13);AC Milan  (3);2:03;Defensa;0;2;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;29;3/04/2021;AC Milan  (2);Sampdoria  (10);1:01;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;30;10/04/2021;Parma  (19);AC Milan  (2);1:03;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;31;18/04/2021;AC Milan  (2);Genoa  (13);2:01;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;32;21/04/2021;AC Milan  (2);Sassuolo (8);1:02;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;33;26/04/2021;Lazio  (6);AC Milan  (2);3:00;Defensa;0;0;0;0;0;0;73;73;SERIE A
Simon Kjaer;Denmark;35;9/05/2021;Juventus  (3);AC Milan  (4);0:03;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;36;12/05/2021;Torino  (14);AC Milan  (3);0:07;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;37;16/05/2021;AC Milan  (3);Cagliari Calcio  (15);0:00;Defensa;0;0;1;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;38;23/05/2021;Atalanta BC  (2);AC Milan  (3);0:02;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;1;23/08/2021;Sampdoria;AC Milan  (8);0:01;Defensa;0;0;1;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;2;29/08/2021;AC Milan  (8);Cagliari Calcio  (12);4:01;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;4;19/09/2021;Juventus  (16);AC Milan  (2);1:01;Defensa;0;0;0;0;0;0;35;35;SERIE A
Simon Kjaer;Denmark;7;3/10/2021;Atalanta BC  (7);AC Milan  (2);2:03;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;9;23/10/2021;Bologna  (8);AC Milan  (2);2:04;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;10;26/10/2021;AC Milan  (2);Torino  (12);1:00;Defensa;0;0;0;0;0;46;0;45;SERIE A
Simon Kjaer;Denmark;11;31/10/2021;AS Roma  (4);AC Milan  (2);1:02;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;12;7/11/2021;AC Milan  (2);Inter  (3);1:01;Defensa;0;0;0;0;0;0;0;90;SERIE A
Simon Kjaer;Denmark;Quarter-Finals;26/01/2021;Inter;AC Milan;2:01;Defensa;0;0;1;0;0;0;20;20;ITALY CUP
Simon Kjaer;Denmark;Group B;15/09/2021;Liverpool;AC Milan;3:02;Defensa;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Simon Kjaer;Denmark;Group B;19/10/2021;FC Porto;AC Milan;1:00;Defensa;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;last 16 1st leg;16/02/2021;Leipzig;Liverpool;0:02;Volante;1;0;0;0;0;0;90;90;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;last 16 2nd leg;10/03/2021;Liverpool;Leipzig;2:00;Volante;1;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;Quarter-Finals 1st leg;6/04/2021;Real Madrid;Liverpool;3:01;Volante;1;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;Quarter-Finals 2nd leg;14/04/2021;Liverpool;Real Madrid;0:00;Volante;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;Group B;15/09/2021;Liverpool;AC Milan;3:02;Volante;1;0;0;0;0;0;84;84;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;Group B;28/09/2021;FC Porto;Liverpool;1:05;Volante;2;0;0;0;0;0;67;67;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;Group B;19/10/2021;Atlético Madrid;Liverpool;2:03;Volante;2;0;0;0;0;0;90;90;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;Group B;3/11/2021;Liverpool;Atlético Madrid;2:00;Volante;0;0;0;0;0;0;0;90;UEFA CHAMPIONS LEAGUE
Mohamed Salah;Egypt;17;4/01/2021;SouthVolantepton  (9);Liverpool  (1);1:00;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;19;17/01/2021;Liverpool  (5);Man Utd  (1);0:00;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;18;21/01/2021;Liverpool  (3);Burnley  (16);0:01;Volante;0;0;0;0;0;57;0;33;PREMIER LEAGUE
Mohamed Salah;Egypt;20;28/01/2021;Tottenham  (4);Liverpool  (5);1:03;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;21;31/01/2021;West Ham   (6);Liverpool  (4);1:03;Delantero;2;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;22;3/02/2021;Liverpool  (3);Brighton  (17);0:01;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;23;7/02/2021;Liverpool  (4);Man City  (1);1:04;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;24;13/02/2021;Leicester  (3);Liverpool  (4);3:01;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;25;20/02/2021;Liverpool  (6);Everton  (8);0:02;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;26;28/02/2021;Sheff Utd  (20);Liverpool  (7);0:02;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;29;4/03/2021;Liverpool  (6);Chelsea  (4);0:01;Volante;0;0;0;0;0;0;62;62;PREMIER LEAGUE
Mohamed Salah;Egypt;27;7/03/2021;Liverpool  (7);Fullham  (18);0:01;Delantero;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;28;15/03/2021;Wolves  (12);Liverpool  (8);0:01;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;30;3/04/2021;Arsenal  (10);Liverpool  (8);0:03;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;31;10/04/2021;Liverpool  (7);Aston Villa  (9);2:01;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;32;19/04/2021;Leeds  (11);Liverpool  (6);1:01;Volante;0;0;0;0;0;71;0;19;PREMIER LEAGUE
Mohamed Salah;Egypt;33;24/04/2021;Liverpool  (6);Newcastle  (15);1:01;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;35;8/05/2021;Liverpool  (6);Southhampton  (13);2:00;Volante;0;1;0;0;0;0;87;87;PREMIER LEAGUE
Mohamed Salah;Egypt;34;13/05/2021;Man Utd  (2);Liverpool  (6);2:04;Volante;1;0;0;0;0;0;90;90;PREMIER LEAGUE
Mohamed Salah;Egypt;36;16/05/2021;West Brom  (19);Liverpool  (5);1:02;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;37;19/05/2021;Burnley  (15);Liverpool  (5);0:03;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;38;23/05/2021;Liverpool  (4);Crystal Palace  (13);2:00;Volante;0;1;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;1;14/08/2021;NoVolanteich  (19);Liverpool  (3);0:03;Volante;1;2;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;2;21/08/2021;Liverpool  (3);Burnley  (12);2:00;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;3;28/08/2021;Liverpool  (3);Chelsea  (2);1:01;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;4;12/09/2021;Leeds  (15);Liverpool  (5);0:03;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;5;18/09/2021;Liverpool  (3);Crystal Palace  (11);3:00;Volante;1;0;1;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;6;25/09/2021;Brentford  (9);Liverpool  (2);3:03;Volante;1;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;7;3/10/2021;Liverpool  (1);Man City  (2);2:02;Volante;1;1;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;8;16/10/2021;Watford  (15);Liverpool  (2);0:05;Volante;1;1;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;9;24/10/2021;Man Utd  (6);Liverpool  (2);0:05;Volante;3;1;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;10;30/10/2021;Liverpool  (2);Brighton  (5);2:02;Volante;0;1;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;11;7/11/2021;West Ham   (4);Liverpool  (2);3:02;Volante;0;0;0;0;0;0;0;90;PREMIER LEAGUE
Mohamed Salah;Egypt;Third Round;8/01/2021;Aston Villa;Liverpool;1:04;Volante;1;0;0;0;0;0;74;74;FA CUP
Mohamed Salah;Egypt;Fourth Round;24/01/2021;Man Utd;Liverpool;3:02;Volante;2;0;0;0;0;0;0;90;FA CUP
Erling Haaland;Norway;14;3/01/2021;Bor Dortmund  (5);VfL Wolfsburg  (4);2:00;Delantero;0;0;1;0;0;0;81;81;BUNDESLIGA
Erling Haaland;Norway;15;9/01/2021;Leipzig;Bor Dortmund  (4);1:03;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;16;16/01/2021;Bor Dortmund  (4);FSV Mainz  (18);1:01;Delantero;0;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;17;19/01/2021;Bay Leverkusen  (3);Bor Dortmund  (4);2:01;Delantero;0;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;18;22/01/2021;Bor M'gladbach  (7);Bor Dortmund  (4);4:02;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;19;30/01/2021;Bor Dortmund  (7);FC Augsburg  (12);3:01;Delantero;0;1;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;20;6/02/2021;SC Freiburg  (9);Bor Dortmund  (6);2:01;Delantero;0;1;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;21;13/02/2021;Bor Dortmund  (6);TSG Hoffenheim  (12);2:02;Delantero;1;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;22;20/02/2021;FC Schalke 04  (18);Bor Dortmund  (6);0:04;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;23;27/02/2021;Bor Dortmund  (6);Arminia  (16);3:00;Delantero;0;1;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;24;6/03/2021;FC Bayern   (1);Bor Dortmund  (5);4:02;Delantero;2;0;0;0;0;0;60;60;BUNDESLIGA
Erling Haaland;Norway;25;13/03/2021;Bor Dortmund  (6);Hertha BSC  (15);2:00;Delantero;0;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;26;20/03/2021;FC Köln  (14);Bor Dortmund  (5);2:02;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;27;3/04/2021;Bor Dortmund  (5);E Frankfurt  (4);1:02;Delantero;0;0;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;28;10/04/2021;VfB Stuttgart  (8);Bor Dortmund  (5);2:03;Delantero;0;1;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;29;18/04/2021;Bor Dortmund  (5);Werder Bremen  (13);4:01;Delantero;2;0;0;0;0;0;88;88;BUNDESLIGA
Erling Haaland;Norway;30;21/04/2021;Bor Dortmund  (5);Union Berlin  (8);2:00;Delantero;0;1;0;0;0;0;0;90;BUNDESLIGA
Erling Haaland;Norway;31;24/04/2021;VfL Wolfsburg  (3);Bor Dortmund  (5);0:02;Delantero;2;0;0;0;0;0;0;90;BUNDESLIGA
